INFO 2024-11-25 13:07:21,709 autoreload Watching for file changes with StatReloader
django.urls.exceptions.Resolver404: {'tried': [[<URLResolver <URLPattern list> (admin:admin) 'admin/'>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLPattern 'register/' [name='register']>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLPattern 'login/' [name='login']>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLPattern 'logout/' [name='logout']>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLPattern 'dashboard/' [name='dashboard']>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLPattern 'new_request/' [name='new_request']>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLPattern 'my_requests/' [name='my_requests']>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLResolver <URLPattern list> (None:None) 'api/'>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLPattern 'api/my_requests/' [name='my_requests_api']>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLPattern 'api/my_requests/<int:pk>/' [name='my_requests_api_update']>]], 'path': ''}

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/template/base.py", line 883, in _resolve_lookup
    current = current[bit]
              ~~~~~~~^^^^^
TypeError: 'URLResolver' object is not subscriptable

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/template/base.py", line 893, in _resolve_lookup
    current = getattr(current, bit)
              ^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'URLResolver' object has no attribute 'name'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/template/base.py", line 899, in _resolve_lookup
    current = current[int(bit)]
                      ^^^^^^^^
ValueError: invalid literal for int() with base 10: 'name'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/template/base.py", line 906, in _resolve_lookup
    raise VariableDoesNotExist(
django.template.base.VariableDoesNotExist: Failed lookup for key [name] in <URLResolver <URLPattern list> (admin:admin) 'admin/'>
DEBUG 2024-11-27 08:30:16,529 base Exception while resolving variable 'name' in template 'unknown'.
Traceback (most recent call last):
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/handlers/base.py", line 181, in _get_response
    callback, callback_args, callback_kwargs = self.resolve_request(request)
                                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/handlers/base.py", line 313, in resolve_request
    resolver_match = resolver.resolve(request.path_info)
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/urls/resolvers.py", line 705, in resolve
    raise Resolver404({"tried": tried, "path": new_path})
django.urls.exceptions.Resolver404: {'tried': [[<URLResolver <URLPattern list> (admin:admin) 'admin/'>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLPattern 'register/' [name='register']>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLPattern 'login/' [name='login']>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLPattern 'logout/' [name='logout']>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLPattern 'dashboard/' [name='dashboard']>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLPattern 'new_request/' [name='new_request']>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLPattern 'my_requests/' [name='my_requests']>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLResolver <URLPattern list> (None:None) 'api/'>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLPattern 'api/my_requests/' [name='my_requests_api']>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLPattern 'api/my_requests/<int:pk>/' [name='my_requests_api_update']>]], 'path': ''}

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/template/base.py", line 883, in _resolve_lookup
    current = current[bit]
              ~~~~~~~^^^^^
TypeError: 'URLResolver' object is not subscriptable

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/template/base.py", line 893, in _resolve_lookup
    current = getattr(current, bit)
              ^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'URLResolver' object has no attribute 'name'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/template/base.py", line 899, in _resolve_lookup
    current = current[int(bit)]
                      ^^^^^^^^
ValueError: invalid literal for int() with base 10: 'name'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/template/base.py", line 906, in _resolve_lookup
    raise VariableDoesNotExist(
django.template.base.VariableDoesNotExist: Failed lookup for key [name] in <URLResolver <URLPattern list> (None:None) 'api/'>
WARNING 2024-11-27 08:30:16,531 log Not Found: /
WARNING 2024-11-27 08:30:16,532 basehttp "GET / HTTP/1.1" 404 4523
DEBUG 2024-11-27 08:30:16,769 base Exception while resolving variable 'name' in template 'unknown'.
Traceback (most recent call last):
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/handlers/base.py", line 181, in _get_response
    callback, callback_args, callback_kwargs = self.resolve_request(request)
                                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/handlers/base.py", line 313, in resolve_request
    resolver_match = resolver.resolve(request.path_info)
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/urls/resolvers.py", line 705, in resolve
    raise Resolver404({"tried": tried, "path": new_path})
django.urls.exceptions.Resolver404: {'tried': [[<URLResolver <URLPattern list> (admin:admin) 'admin/'>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLPattern 'register/' [name='register']>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLPattern 'login/' [name='login']>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLPattern 'logout/' [name='logout']>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLPattern 'dashboard/' [name='dashboard']>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLPattern 'new_request/' [name='new_request']>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLPattern 'my_requests/' [name='my_requests']>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLResolver <URLPattern list> (None:None) 'api/'>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLPattern 'api/my_requests/' [name='my_requests_api']>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLPattern 'api/my_requests/<int:pk>/' [name='my_requests_api_update']>]], 'path': 'apple-touch-icon-precomposed.png'}

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/template/base.py", line 883, in _resolve_lookup
    current = current[bit]
              ~~~~~~~^^^^^
TypeError: 'URLResolver' object is not subscriptable

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/template/base.py", line 893, in _resolve_lookup
    current = getattr(current, bit)
              ^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'URLResolver' object has no attribute 'name'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/template/base.py", line 899, in _resolve_lookup
    current = current[int(bit)]
                      ^^^^^^^^
ValueError: invalid literal for int() with base 10: 'name'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/template/base.py", line 906, in _resolve_lookup
    raise VariableDoesNotExist(
django.template.base.VariableDoesNotExist: Failed lookup for key [name] in <URLResolver <URLPattern list> (admin:admin) 'admin/'>
DEBUG 2024-11-27 08:30:16,772 base Exception while resolving variable 'name' in template 'unknown'.
Traceback (most recent call last):
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/handlers/base.py", line 181, in _get_response
    callback, callback_args, callback_kwargs = self.resolve_request(request)
                                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/handlers/base.py", line 313, in resolve_request
    resolver_match = resolver.resolve(request.path_info)
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/urls/resolvers.py", line 705, in resolve
    raise Resolver404({"tried": tried, "path": new_path})
django.urls.exceptions.Resolver404: {'tried': [[<URLResolver <URLPattern list> (admin:admin) 'admin/'>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLPattern 'register/' [name='register']>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLPattern 'login/' [name='login']>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLPattern 'logout/' [name='logout']>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLPattern 'dashboard/' [name='dashboard']>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLPattern 'new_request/' [name='new_request']>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLPattern 'my_requests/' [name='my_requests']>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLResolver <URLPattern list> (None:None) 'api/'>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLPattern 'api/my_requests/' [name='my_requests_api']>], [<URLResolver <module 'appointments.urls' from '/Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/urls.py'> (None:None) ''>, <URLPattern 'api/my_requests/<int:pk>/' [name='my_requests_api_update']>]], 'path': 'apple-touch-icon-precomposed.png'}

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/template/base.py", line 883, in _resolve_lookup
    current = current[bit]
              ~~~~~~~^^^^^
TypeError: 'URLResolver' object is not subscriptable

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/template/base.py", line 893, in _resolve_lookup
    current = getattr(current, bit)
              ^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'URLResolver' object has no attribute 'name'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/template/base.py", line 899, in _resolve_lookup
    current = current[int(bit)]
                      ^^^^^^^^
ValueError: invalid literal for int() with base 10: 'name'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/template/base.py", line 906, in _resolve_lookup
    raise VariableDoesNotExist(
django.template.base.VariableDoesNotExist: Failed lookup for key [name] in <URLResolver <URLPattern list> (None:None) 'api/'>
WARNING 2024-11-27 08:30:16,774 log Not Found: /apple-touch-icon-precomposed.png
WARNING 2024-11-27 08:30:16,774 basehttp "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 4637
DEBUG 2024-11-27 08:30:16,785 base Exception while resolving variable 'name' in template 'unknown'.
Traceback (most recent call last):
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/handlers/base.py", line 181, in _get_response
    callback, callback_args, callback_kwargs = self.resolve_request(request)
                                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/handlers/base.py", line 313, in resolve_request
    resolver_match = resolver.resolve(request.path_info)
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/urls/resolvers.py", line 705, in resolve
    raise Resolver404({"tried": tried, "path": new_path})
